accuracy,brier,logloss,auc,best_iteration,num_features,train_samples,val_samples,test_accuracy,test_brier,test_logloss,test_auc,test_samples,params,test_season,config_id
0.6574440052700923,0.21381134106292077,0.6175151042597578,0.7326072272880784,99,11,3034,759,0.7508771929824561,0.19594304731776174,0.5804328224907392,0.8149970184853906,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,52
0.6666666666666666,0.20370241407065706,0.5912353383679301,0.7413176854666217,294,11,3034,759,0.7614035087719299,0.17759299898253453,0.5353322037962084,0.8151957861260187,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,53
0.6679841897233202,0.20330559988750718,0.590143248538156,0.7417609478779692,297,11,3034,759,0.7543859649122807,0.176532571286282,0.5321295353738295,0.8141522560127211,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,54
0.6666666666666666,0.20457673013445105,0.5930772330667468,0.7383626027243049,299,11,3034,759,0.7614035087719299,0.17810829884249893,0.5368073253685919,0.8133571854502087,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,55
0.6706192358366272,0.2043205205716074,0.5922336564955588,0.738826972869526,298,11,3034,759,0.7578947368421053,0.17669281093430494,0.5331345078969857,0.8151957861260187,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,56
0.6732542819499341,0.20354846765855383,0.589658730766143,0.741634301474727,460,11,3034,759,0.7543859649122807,0.17603964195542715,0.5304886207606849,0.8110713575829855,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,57
0.6798418972332015,0.2032217064863035,0.5888480253728363,0.7429007655071485,459,11,3034,759,0.7578947368421053,0.17649971062142553,0.5308347065572093,0.8094315245478035,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,58
0.6679841897233202,0.2043362709097042,0.5910874439428393,0.7392069120792526,499,11,3034,759,0.7543859649122807,0.17581660424769163,0.530172189568009,0.8122142715165972,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,59
0.6732542819499341,0.20405349529501982,0.5903174495183072,0.7406774175391195,466,11,3034,759,0.7543859649122807,0.1747208260935985,0.5272511680323092,0.8145000993838203,285,"{'max_depth': 5, 'learning_rate': 0.01, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,60
0.6627140974967062,0.20564538527945425,0.5942696451921186,0.7358156028368794,93,11,3034,759,0.7543859649122807,0.17678390884155012,0.5309659232561393,0.8088352216259194,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,61
0.6561264822134387,0.20635359374653575,0.5957620182293869,0.7339651581672859,86,11,3034,759,0.7649122807017544,0.1767478970373791,0.5310620723010004,0.8086861458954483,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,62
0.6640316205533597,0.20486391102457735,0.59286000501415,0.7383626027243049,93,11,3034,759,0.7578947368421053,0.17610874268505144,0.5318742968811981,0.8084873782548201,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,63
0.6627140974967062,0.20552314610823327,0.594129263396046,0.7367724867724867,68,11,3034,759,0.7614035087719299,0.17761927321400817,0.5355011974032197,0.8054064798250845,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,64
0.6574440052700923,0.20662985437754774,0.5971660273592527,0.7355200945626477,93,11,3034,759,0.7473684210526316,0.17794188462248808,0.5341450498212038,0.8057046312860267,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,65
0.6653491436100132,0.20760944092791925,0.5987054572816704,0.732994202409096,86,11,3034,759,0.7649122807017544,0.17822734341243662,0.5346364888436306,0.8038163387000598,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,66
0.6679841897233202,0.20640071319658648,0.5967658045150634,0.7360829674659461,93,11,3034,759,0.7614035087719299,0.17623647337236403,0.5335847065076528,0.8082886106141921,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,67
0.6785243741765481,0.20585677536149832,0.5952945624305284,0.7370820668693009,68,11,3034,759,0.7578947368421053,0.17867742800801817,0.538998002833309,0.8019280461140926,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,68
0.6574440052700923,0.20662985437754774,0.5971660273592527,0.7355200945626477,93,11,3034,759,0.7473684210526316,0.17794188462248808,0.5341450498212038,0.8057046312860267,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,69
0.6653491436100132,0.20760944092791925,0.5987054572816704,0.732994202409096,86,11,3034,759,0.7649122807017544,0.17822734341243662,0.5346364888436306,0.8038163387000598,285,"{'max_depth': 5, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,70
